"","y","DisputedAccountsExcluded","PublicRecordsCount","InstallmentBalance","RealEstateBalance","RevolvingBalance","PastDueAmount","MonthlyPayment","RealEstatePayment","RevolvingAvailablePercent","TotalInquiries","InquiriesDuringLast6Months","TotalTradeItems","PaidAccounts","SatisfactoryAccounts","NowDelinquentDerog","PctNegTradesNow","PctNegTradesWas","PctNegTradesTotal","WasDelinquentDerog","OldesttradeopenYearsAgo","DelinquenciesOver30Days","DelinquenciesOver60Days","DelinquenciesOver90Days","DerogCounter","SocialCount","AddressCount","SSN.years.ago","FICO2.SCORE","VantageScore3.SCORE","TIB","SSN.Missing","FICO700","FS1","FS2","FS3","FS4","FS9","FS10","FS11","FS12","FS13","FS16","FS17","FS19","FS20","FS27","BusinessRecordTimeOldest","BusinessRecordTimeNewest","BusinessActivity03Month","BusinessActivity06Month","BusinessActivity12Month","BusinessAddrCount","FirmAgeEstablished","FirmEmployeeCount","FirmReportedSales","FirmReportedEarnings","OrgLocationCount","OrgRelatedCount","OrgLegalEntityCount","OrgAddrLegalEntityCount","SOSTimeIncorporation","SOSTimeAgentChange","SOSEverDefunct","SOSStateCount","BankruptcyCount","BankruptcyCount12Month","BankruptcyCount24Month","BankruptcyTimeNewest","LienCount","LienCount12Month","LienCount24Month","LienTimeNewest","LienTimeOldest","LienDollarTotal","JudgmentCount","JudgmentCount12Month","JudgmentCount24Month","JudgmentTimeNewest","JudgmentTimeOldest","JudgmentDollarTotal","LienJudgmentDollarTotal","AssetPropertyCount","AssetPropertyStateCount","AssetPropertyLotSizeTotal","AssetPropertyAssessedTotal","AssetPropertySqFootageTotal","AssetAircraftCount","AssetWatercraftCount","UCCCount","UCCTimeNewest","UCCTimeOldest","InquiryHighRisk12Month","InquiryHighRisk03Month","InquiryCredit12Month","InquiryCredit03Month","Inquiry12Month","Inquiry03Month","InquiryConsumerAddress","InquiryConsumerPhone","InquiryConsumerAddressSSN","BusExecLinkPropertyOverlapCount","BusExecLinkBusAddrAuthRepOwned","BusExecLinkUtilityOverlapCount","BusExecLinkInquiryOverlapCount","BusExecLinkPropertyOverlapCount2","BusExecLinkBusAddrAuthRep2Owned","BusExecLinkUtilityOverlapCount2","BusExecLinkInquiryOverlapCount2","BusExecLinkPropertyOverlapCount3","BusExecLinkUtilityOverlapCount3","BusExecLinkInquiryOverlapCount3","InputAddrConsumerCount","InputAddrSourceCount","InputAddrLotSize","InputAddrAssessedTotal","InputAddrSqFootage","InputPhoneEntityCount","AssociateCount","AssociateHighCrimeAddrCount","AssociateFelonyCount","AssociateCountWithFelony","AssociateBankruptCount","AssociateCountWithBankruptcy","AssociateBankrupt1YearCount","AssociateLienCount","AssociateCountWithLien","AssociateJudgmentCount","AssociateCountWithJudgment","AssociateHighRiskAddrCount","AssociateWatchlistCount","AssociateBusinessCount","AssociateCityCount","AssociateCountyCount","InputCheckAuthRepPhone","InputCheckAuthRep2FirstName","InputCheckAuthRep2LastName","InputCheckAuthRep2Addr","InputCheckAuthRep2City","InputCheckAuthRep2State","InputCheckAuthRep2SSN","InputCheckAuthRep2Phone","VerificationBusInputName","VerificationBusInputAddr","VerificationBusInputPhone","VerificationBusInputFEIN","BusinessRecordUpdated12Month","FirmIRSRetirementPlan","FirmNonProfit","OrgParentCompany","OrgSingleLocation","SOSForeignStateFlag","BankruptcyChapter","LienType","JudgmentType","GovernmentDebarred","BusExecLinkAuthRepNameOnFile","BusExecLinkAuthRepAddrOnFile","BusExecLinkAuthRepSSNOnFile","BusExecLinkAuthRepPhoneOnFile","BusExecLinkBusNameAuthRepFirst","BusExecLinkBusNameAuthRepLast","BusExecLinkBusNameAuthRepFull","BusExecLinkAuthRepSSNBusFEIN","BusExecLinkAuthRepAddrBusAddr","BusExecLinkAuthRepPhoneBusPhone","BusExecLinkAuthRep2NameOnFile","BusExecLinkAuthRep2AddrOnFile","BusExecLinkAuthRep2PhoneOnFile","BusExecLinkAuthRep2SSNOnFile","BusExecLinkBusNameAuthRep2First","BusExecLinkBusNameAuthRep2Last","BusExecLinkBusNameAuthRep2Full","BusExecLinkAuthRep2SSNBusFEIN","BusExecLinkAuthRep2AddrBusAddr","BusExecLinkAuthRep2PhoneBusPhone","BusFEINPersonOverlap","BusFEINPersonAddrOverlap","BusFEINPersonPhoneOverlap","BusAddrPersonNameOverlap","InputAddrType","InputAddrBusinessOwned","InputPhoneProblems","InputPhoneMobile","IP224_SCORE","IP224_SCOREind","IP224Missing","HRD_SSN2","SSNAddressVariance","SecurityStatementPresent"
"1320",0,0,2,401,0,72,401,48,0,97,5,2,6,1,2,2,0.333333333,0.333333333,0.666666667,2,10,3,0,0,8,0,1,8,637,625,4.561643836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53,53,1,0,0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,3,1,1,5,37,24160,0,0,0,-1,-1,-1,24159,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,4,2,7650,276800,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,2,2,2,3,3,1,2,5,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,8,2,51,2,1,1,1,1
"1321",1,0,0,0,0,2598,0,146,0,27,14,7,8,5,3,0,0,0.625,0.625,5,9,12,6,8,14,6,7,9,621,599,5.197260274,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,61,6,1,1,2,5,-1,-1,-1,-1,6,1,1,1,61,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,11,1,14905,504965,2953,0,3,2,0,0,0,0,0,0,0,0,0,0,0,13,2,3,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,1,4,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,46,2,1,1,1,1
"1322",0,0,0,85418,370706,12706,0,3046,2276,64,18,0,16,3,16,0,0,0,0,0,21,0,0,0,0,0,0,38,701,685,2.523287671,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,192,1,4,4,4,2,-1,2,-1,-1,3,1,1,1,337,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,1066600,11467,0,0,6,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,8,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,1,2,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,3,2,2,52,2,1,1,1,1
"1323",0,0,0,67137,236439,2698,2183,1232,1861,52,13,1,14,7,9,2,0.142857143,0.214285714,0.357142857,3,15,4,2,7,42,0,0,26,631,688,9.063013699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,2,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,1,2,1,1,2,5,4,4,3,3,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,2,1,2,6,3,36,2,1,1,1,1
"1324",0,0,0,33050,0,2817,0,996,0,62,10,2,6,3,4,0,0,0.333333333,0.333333333,2,8,4,0,0,0,1,1,36,681,703,8.895890411,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,3,3,4,2,-1,-1,-1,-1,2,1,1,1,95,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,98053,1796800,1004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,1,1,2,3,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,2,6,3,9,2,1,1,1,1
"1325",0,0,0,48866,0,3063,2027,1441,0,65,7,2,31,17,23,5,0.161290323,0.096774194,0.258064516,3,23,6,1,0,67,1,2,41,570,622,1.808219178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,19,1,1,1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,3500,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,3,1,2,1,1,2,5,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,6,3,83,2,1,1,1,1
"1326",0,0,0,10361,0,6141,88,877,0,18,4,0,21,14,14,1,0.047619048,0.285714286,0.333333333,6,16,5,1,14,3,1,6,21,653,641,6.8,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,150,1,0,0,0,4,-1,-1,-1,-1,8,1,1,1,80,0,0,1,0,0,0,-1,13,5,6,2,76,14572,0,0,0,-1,-1,-1,14571,1,0,0,249191,0,0,0,7,2,101,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,5,2,0,0,0,0,3,0,0,0,0,0,0,11,2,0,0,0,0,6,1,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,5,1,2,5,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,6,3,34,1,2,1,1,1
"1327",0,0,0,24711,0,6524,1590,913,0,12,16,8,31,11,22,3,0.096774194,0.193548387,0.290322581,6,18,2,0,0,99,8,8,28,558,592,2.060273973,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,23,23,1,1,1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,13,0,8525,26615,2447,0,1,0,0,0,1,1,0,0,0,2,1,0,0,3,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,1,2,1,1,2,5,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,6,2,34,1,1,1,1,1
"1328",0,0,1,11367,0,10007,0,767,0,30,23,11,29,14,19,0,0,0.344827586,0.344827586,10,11,12,8,23,25,4,6,28,647,589,0.668493151,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,2,2,2,3,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,5,5,0,0,1,0,1,1,1,1,0,0,2,0,1,-1,-1,-1,-1,-1,-1,-1,7,3,8832,124070,1260,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,4,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,3,51,2,1,1,1,1
"1329",0,0,3,417,0,6949,417,636,0,39,3,3,22,9,12,2,0.090909091,0.363636364,0.454545455,8,29,1,0,1,19,0,0,42,566,636,9.62739726,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,114,20,1,1,1,0,-1,-1,-1,-1,2,1,1,1,114,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,15,4,414691,1150000,29848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,2,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,2,69,2,1,1,1,1
"1330",0,0,0,36400,293118,606,130,1035,2300,0,31,9,12,3,3,2,0.166666667,0.583333333,0.75,7,13,21,4,24,8,4,2,50,543,583,1.808219178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,6,0,30159,398000,3853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,34,1,1,1,1,1
"1331",1,0,2,0,0,6927,0,245,0,10,17,3,6,1,6,0,0,0,0,0,2,0,0,0,0,3,0,25,593,569,3.868493151,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,6360,130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,6,3,34,1,1,1,1,1
"1332",0,1,0,77872,0,10317,0,3175,0,69,21,11,31,24,27,0,0,0.129032258,0.129032258,4,17,3,1,9,2,8,9,24,690,636,1.263013699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,1,1,1,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,3,1,2,1,1,2,3,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,6,3,24,2,1,1,1,1
"1333",0,0,0,56752,182758,100478,0,3645,1319,8,9,0,36,16,34,0,0,0.055555556,0.055555556,2,19,2,1,0,0,1,0,26,597,585,3.060273973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,2,2,2,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,5,1,0,418060,6472,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,7,1,3751,114610,1184,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,4,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,8,2,11,2,1,1,1,1
"1334",0,0,0,20553,89324,122612,0,2893,1420,13,11,8,45,25,35,0,0,0.222222222,0.222222222,10,19,25,2,0,0,1,18,26,620,574,7.065753425,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,82,1,1,2,2,5,-1,-1,-1,-1,5,1,1,1,84,0,0,2,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,1,22,22,0,0,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,12,3,7336,150400,2070,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,1,1,1,1,3,4,4,4,3,2,2,3,2,2,2,1,1,2,5,3,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,8,2,66,2,1,1,1,1
"1335",0,0,1,1484,0,40,1484,25,0,86,14,1,6,2,0,2,0.333333333,0.666666667,1,4,6,14,4,7,8,1,1,38,563,518,8.482191781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,9,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,14,0,13308,152530,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,2,3,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,2,2,3,13,2,1,1,1,1
"1336",1,0,0,16941,0,1064,0,1394,0,98,27,27,32,24,32,0,0,0,0,0,9,0,0,0,0,23,27,9,742,779,5.649315068,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,66,2,2,2,2,1,-1,-1,-1,-1,1,1,1,1,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,1,0,0,0,1,1,1,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,7,2,6601,575000,1166,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,6,3,29,2,1,1,1,1
"1337",0,0,6,9996,0,0,3305,52,0,100,20,2,7,4,4,1,0.142857143,0.285714286,0.428571429,2,12,5,3,3,5,2,2,39,565,629,8.898630137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,2,1,2,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,16,1,5220,540000,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,3,3,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,2,2,2,3,34,1,1,1,1,1
"1338",1,0,0,90805,121332,41357,0,1771,1475,3,4,1,8,4,8,0,0,0,0,0,17,0,0,0,0,0,0,43,727,641,12.23561644,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,1,2,2,2,1,-1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,2,1,0,156800,0,0,0,1,90,90,0,0,0,0,1,0,1,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,4,7,22338,338900,2080,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,2,41,2,1,1,1,1
"1339",0,0,6,80004,196459,0,56,1994,2103,100,12,3,24,18,12,1,0.041666667,0.458333333,0.5,11,22,99,27,5,8,1,3,43,629,660,15.74246575,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,143,1,3,3,3,3,-1,1,-1,-1,6,1,1,1,306,0,0,1,0,0,0,-1,12,0,0,40,71,490465,0,0,0,-1,-1,-1,490464,0,0,0,-1,0,0,0,5,6,190,0,0,0,0,0,0,0,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,8,5,378972,329900,3024,0,1,0,0,0,1,1,0,7,1,0,0,0,0,2,1,1,2,1,1,1,1,1,1,1,3,4,2,4,3,2,2,3,2,2,2,5,1,2,5,4,4,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,9,2,1,1,1,1
"1340",0,0,0,0,492382,21017,0,402,2690,58,8,2,23,13,22,0,0,0.043478261,0.043478261,1,24,3,0,0,0,0,0,33,743,715,16.5369863,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,144,1,2,3,5,2,-1,1,5685000,0,2,1,1,1,197,0,0,1,0,0,0,-1,2,0,0,71,74,657,0,0,0,-1,-1,-1,656,1,0,0,12500,0,0,0,2,10,115,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,2,0,13750,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,5,1,2,5,3,4,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,81,2,1,1,1,1
"1341",0,0,0,14555,0,186,0,544,0,38,8,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,43,26,645,624,1.608219178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,3,1,2,2,1,-1,-1,-1,-1,1,1,1,1,18,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,2,2,1,1,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,6,3,34,1,2,1,1,1
"1342",0,0,0,44504,0,52052,0,3387,0,35,9,1,33,16,33,0,0,0,0,0,24,0,0,0,0,1,1,48,648,611,11.90136986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,137,1,2,2,3,3,-1,-1,-1,-1,5,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,78,0,0,0,0,-1,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,110257,994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,1,2,1,1,2,5,4,4,3,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,2,2,34,1,1,1,1,1
"1343",0,0,0,29595,207756,58392,0,2202,2367,71,14,0,48,24,47,0,0,0.020833333,0.020833333,1,44,0,0,0,1,0,0,36,699,745,5.898630137,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,7,1,2,2,2,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,2,2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,3,2,74052,540141,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,37,2,1,1,1,1
"1344",0,0,1,32357,0,2046,0,759,0,24,11,3,16,7,9,0,0,0.4375,0.4375,7,17,4,4,9,41,1,2,23,643,644,2.520547945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,28,1,1,1,0,-1,-1,-1,-1,1,1,1,1,29,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,24,1,3541,484498,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,2,2,2,2,2,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,6,3,34,1,1,1,1,1
"1345",1,0,2,109808,248959,198,0,2050,1604,60,22,1,32,23,32,0,0,0,0,0,11,0,0,0,0,0,3,36,681,704,1.315068493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131,1,2,2,2,0,-1,-1,-1,-1,1,1,1,2,33,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,4,4,2,3,2,2,3,2,2,2,1,1,2,5,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,51,2,1,1,1,1
"1346",0,0,1,38433,0,31550,4852,1728,0,50,5,2,15,6,10,1,0.066666667,0.266666667,0.333333333,4,19,6,2,1,7,1,2,35,536,548,19.78356164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180,3,0,0,0,4,-1,3,1e+06,0,4,1,1,1,236,0,0,1,0,0,0,-1,0,0,0,-1,-1,-1,1,1,1,1,1,28230,28229,0,0,0,-1,0,0,0,35,4,235,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,10,5,44619,458911,3419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,1,1,1,1,3,4,2,2,3,2,2,3,2,2,2,1,2,2,5,4,4,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,8,2,1,1,1,1
